,Tolerance Factor,HOMO_energy,LUMO_energy,stable_ion,solar_ion,photo_ion,MagpieData mean AtomicWeight,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mean GSvolume_pa,F,Adsorption energy(ev)
173,0.682973444,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,43.78593408,3.285714286,125.5714286,2.351428571,0.924081633,27.10880952,0,-3.333193544
174,0.682973444,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,43.78593408,3.285714286,125.5714286,2.351428571,0.924081633,27.10880952,0,1.44977902
175,0.682973444,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,43.78593408,3.285714286,125.5714286,2.351428571,0.924081633,27.10880952,0.125,-7.033810301
176,0.769853458,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,-2.785538001
177,0.769853458,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,2.789252478
178,0.769853458,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,-2.005222748
179,0.769853458,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,-1.426904805
180,0.769853458,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,1.809931352
181,0.769853458,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,-3.170026684
182,0.769853458,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0,0.894924069
183,0.769853458,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,48.38837143,3.571428571,136.1428571,2.32,0.96,39.64119048,0.125,-5.069294203
184,0.80364013,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,-3.106747692
185,0.80364013,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,2.474567052
186,0.80364013,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,-2.267498176
187,0.80364013,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,-1.543364145
188,0.80364013,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,1.130804147
189,0.80364013,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,-3.659855029
190,0.80364013,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,61.6368,3.857142857,141,2.32,0.96,44.67428571,0,0.500923551
191,0.80364013,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,61.6368,3.857142857,141,2.32,0.96,44.67428571,0.125,-4.555662785
192,0.839840136,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,-3.395961453
193,0.839840136,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,1.787664027
194,0.839840136,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,-2.523215937
195,0.839840136,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,-1.573896919
196,0.839840136,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,0.082758158
197,0.839840136,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,-4.300815756
198,0.839840136,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0,-0.097658479
199,0.839840136,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,75.19041483,4.142857143,147.8571429,2.311428571,0.969795918,51.82928571,0.125,-3.962963901
200,0.605754809,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0,-1.978120767
202,0.605754809,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0,-1.4576378
203,0.605754809,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0,-0.404929894
205,0.605754809,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0,-0.967100768
206,0.605754809,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0,3.664241832
207,0.605754809,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,51.842,3.142857143,115.7142857,2.418571429,0.847346939,22.7552381,0.125,-6.75585978
208,0.667037397,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,-3.011189235
209,0.667037397,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,2.722065432
210,0.667037397,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,-3.294370308
211,0.667037397,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,-1.850283128
212,0.667037397,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,4.651654694
213,0.667037397,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,-3.481745878
214,0.667037397,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0,0.468407502
215,0.667037397,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,56.42736265,3.428571429,126.5714286,2.404285714,0.863673469,26.36952381,0.125,-6.276497898
216,0.751890211,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,-2.910459046
217,0.751890211,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,2.936111627
218,0.751890211,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,-2.114829393
219,0.751890211,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,-1.347507933
220,0.751890211,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,3.924587789
221,0.751890211,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,-3.353913902
222,0.751890211,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0,-0.990926443
223,0.751890211,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,61.0298,3.714285714,137.1428571,2.372857143,0.899591837,38.90190476,0.125,-4.543557333
224,0.784888527,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,74.27822857,4,142,2.372857143,0.899591837,43.935,0,-3.363021842
225,0.784888527,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,74.27822857,4,142,2.372857143,0.899591837,43.935,0,2.22468734
226,0.784888527,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,74.27822857,4,142,2.372857143,0.899591837,43.935,0,-2.448464564
227,0.784888527,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,74.27822857,4,142,2.372857143,0.899591837,43.935,0,-1.57032086
228,0.784888527,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,74.27822857,4,142,2.372857143,0.899591837,43.935,0,3.241874057
229,0.784888527,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,74.27822857,4,142,2.372857143,0.899591837,43.935,0,-4.034188503
230,0.784888527,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,74.27822857,4,142,2.372857143,0.899591837,43.935,0,0.27227112
231,0.784888527,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,74.27822857,4,142,2.372857143,0.899591837,43.935,0.125,-4.304684295
232,0.820243866,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,-3.431793228
233,0.820243866,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,1.63223874
234,0.820243866,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,-2.636412113
235,0.820243866,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,-1.69388896
236,0.820243866,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,2.234309434
237,0.820243866,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,-4.645400221
238,0.820243866,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0,-0.40386581
239,0.820243866,-0.32038,-0.32038,0.2955075,0.14519602,0.2255989,87.8318434,4.285714286,148.8571429,2.364285714,0.909387755,51.09,0.125,-3.801940759
240,0.71499273,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,-2.413294925
241,0.71499273,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,3.869963956
242,0.71499273,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,-3.590281653
243,0.71499273,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,-2.148620555
244,0.71499273,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,2.994034966
245,0.71499273,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,-2.28355137
246,0.71499273,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0,0.845324813
247,0.71499273,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,58.01971429,3.428571429,122.2857143,2.258571429,0.801632653,24.87309524,0.125,-8.084184434
248,0.783337624,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,-2.69097583
249,0.783337624,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,3.04515175
250,0.783337624,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,-2.444645671
251,0.783337624,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,-1.13538474
252,0.783337624,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,2.379115725
253,0.783337624,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,-2.804836729
254,0.783337624,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0,1.206259149
255,0.783337624,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,62.60507694,3.714285714,133.1428571,2.244285714,0.817959184,28.48738095,0.125,-6.027392996
256,0.877969015,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,-2.883519491
257,0.877969015,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,2.42553591
258,0.877969015,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,-2.511643159
259,0.877969015,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,-1.197362063
260,0.877969015,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,1.205142169
261,0.877969015,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,-3.323796391
262,0.877969015,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0,0.626367868
263,0.877969015,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,67.20751429,4,143.7142857,2.212857143,0.853877551,41.0197619,0.125,-4.606477943
264,0.914770111,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,-3.276503915
265,0.914770111,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,1.902425152
266,0.914770111,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,-2.399062965
267,0.914770111,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,-1.739525095
268,0.914770111,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,0.427206009
269,0.914770111,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,-4.042427897
270,0.914770111,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0,0.178235606
271,0.914770111,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,80.45594286,4.285714286,148.5714286,2.212857143,0.853877551,46.05285714,0.125,-4.251472895
272,0.954199857,-0.149882,-0.149882,0.3668327,0.24562924,0.21369803,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-3.491388277
273,0.954199857,-0.222725,-0.149882,0.31597647,0.21135272,0.285988,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,0.953049684
274,0.954199857,-0.149882,-0.149882,0.287042,0.2121902,0.24078286,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-2.890156005
275,0.954199857,-0.149882,-0.149882,0.38132802,0.26328102,0.24808288,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-1.885142082
276,0.954199857,-0.149882,-0.149882,0.2410393,0.2466504,0.3135546,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-0.716067942
277,0.954199857,-0.149882,-0.149882,0.33606577,0.17888987,0.17932105,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-4.818146053
278,0.954199857,-0.175427,-0.149882,0.41539073,0.09761983,0.16434124,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0,-0.488243183
279,0.954199857,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,94.00955769,4.571428571,155.4285714,2.204285714,0.863673469,53.20785714,0.125,-3.878946863
280,0.624457937,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,-3.323534529
281,0.624457937,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,3.081298746
282,0.624457937,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,-3.609509759
283,0.624457937,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,-1.592874363
284,0.624457937,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,3.04119922
285,0.624457937,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,-2.675458383
286,0.624457937,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0,0.487566449
287,0.624457937,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,64.60114286,3.571428571,125,2.251428571,0.809795918,26.34166667,0.125,-7.95174036
288,0.684148769,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,-2.839699997
289,0.684148769,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,2.558381046
290,0.684148769,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,-2.698761058
291,0.684148769,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,-1.233050877
292,0.684148769,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,2.309209146
293,0.684148769,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,-3.269812888
294,0.684148769,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0,0.817946482
295,0.684148769,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,69.18650551,3.857142857,135.8571429,2.237142857,0.826122449,29.95595238,0.125,-5.461986229
296,0.766797613,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,-3.072908978
297,0.766797613,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,2.046885603
298,0.766797613,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,-2.563643288
299,0.766797613,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,-1.682443258
300,0.766797613,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,1.142216712
301,0.766797613,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,-3.924250679
302,0.766797613,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0,0.265304223
303,0.766797613,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,73.78894286,4.142857143,146.4285714,2.205714286,0.862040816,42.48833333,0.125,-4.370440536
304,0.798938831,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,-3.283149653
305,0.798938831,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,1.654439228
306,0.798938831,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,-2.697407787
307,0.798938831,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,-1.687915478
308,0.798938831,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,0.364659654
309,0.798938831,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,-4.396521985
310,0.798938831,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0,-0.142344015
311,0.798938831,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,87.03737143,4.428571429,151.2857143,2.205714286,0.862040816,47.52142857,0.125,-4.003351832
312,0.833375849,-0.14445,-0.14445,0.3668327,0.24562924,0.21369803,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-3.618727929
313,0.833375849,-0.222725,-0.14445,0.31597647,0.21135272,0.285988,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,1.01529827
314,0.833375849,-0.14445,-0.14445,0.287042,0.2121902,0.24078286,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-2.994156912
315,0.833375849,-0.14445,-0.14445,0.38132802,0.26328102,0.24808288,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-1.863758247
316,0.833375849,-0.14445,-0.14445,0.2410393,0.2466504,0.3135546,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-0.754693335
317,0.833375849,-0.14445,-0.14445,0.33606577,0.17888987,0.17932105,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-5.17328642
318,0.833375849,-0.175427,-0.14445,0.41539073,0.09761983,0.16434124,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0,-0.76016936
319,0.833375849,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,100.5909863,4.714285714,158.1428571,2.197142857,0.871836735,54.67642857,0.125,-3.52769741
320,0.610581094,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,-2.629859272
321,0.610581094,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,2.793518701
322,0.610581094,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,-3.396844849
323,0.610581094,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,-2.932110251
324,0.610581094,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,0.568969699
325,0.610581094,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,-3.481208078
326,0.610581094,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0,0.41862778
327,0.610581094,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,77.24257143,3.714285714,126,2.304285714,0.756734694,25.60238095,0.125,-7.577180309
328,0.668945463,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,-3.208354722
329,0.668945463,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,2.339983328
330,0.668945463,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,-3.090886542
331,0.668945463,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,-2.235478592
332,0.668945463,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,3.194554868
333,0.668945463,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,-3.763210792
334,0.668945463,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0,-1.367225082
335,0.668945463,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,81.82793408,4,136.8571429,2.29,0.777142857,29.21666667,0.125,-5.921768822
336,0.749757666,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,-3.251266291
337,0.749757666,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,1.961799659
338,0.749757666,-0.141831,-0.141831,0.287042,0.2121902,0.24078286,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,-2.697098285
339,0.749757666,-0.141831,-0.141831,0.38132802,0.26328102,0.24808288,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,-1.937367321
340,0.749757666,-0.141831,-0.141831,0.2410393,0.2466504,0.3135546,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,2.155314893
341,0.749757666,-0.141831,-0.141831,0.33606577,0.17888987,0.17932105,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,-4.163995735
342,0.749757666,-0.175427,-0.141831,0.41539073,0.09761983,0.16434124,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0,-0.081841731
343,0.749757666,-0.295334,-0.295334,0.2955075,0.14519602,0.2255989,86.43037143,4.285714286,147.4285714,2.258571429,0.822040816,41.74904762,0.125,-4.255445634
344,0.781184634,-0.141831,-0.141831,0.3668327,0.24562924,0.21369803,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,-3.422556462
345,0.781184634,-0.222725,-0.141831,0.31597647,0.21135272,0.285988,99.6788,4.571428571,152.2857143,2.258571429,0.822040816,46.78214286,0,1.50145417
