,adsorption_Element_1,adsorption_Element_2,adsorption_Element_3,adsorption_Element_4,adsorption_Element_5,adsorption_Element_6,adsorption_Element_7,adsorption_ion
276,0.4197603,0.4197603,0.29320365,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
277,0.4197603,0.4197603,0.29320365,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
278,0.4197603,0.4197603,0.29320365,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
279,0.4197603,0.4197603,0.29320365,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
280,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
281,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
282,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
283,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
284,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
285,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
286,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
287,0.36133814,0.36133814,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
288,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
289,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
290,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
291,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
292,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
293,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
294,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
295,0.4164021,0.4164021,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
296,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
297,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
298,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
299,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
300,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
301,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
302,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
303,0.36498734,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
304,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
305,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
306,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
307,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
308,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
309,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
310,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
311,0.3955777,0.3955777,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
312,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
313,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
314,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
315,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
316,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
317,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
318,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
319,0.4197603,0.4197603,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
320,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
321,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
322,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
323,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
324,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
325,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
326,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
327,0.36133814,0.36133814,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
328,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
329,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
330,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
331,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
332,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
333,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
334,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
335,0.4164021,0.4164021,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
336,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
337,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
338,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
339,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
340,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
341,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
342,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
343,0.36498734,0.36498734,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
344,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
345,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
346,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
347,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
348,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
349,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
350,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
351,0.3955777,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
352,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
353,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
354,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
355,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
356,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
357,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
358,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
359,0.4197603,0.4197603,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
360,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
361,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
362,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
363,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
364,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
365,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
366,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
367,0.36133814,0.36133814,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
368,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
369,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
370,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
371,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
372,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
373,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
374,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
375,0.4164021,0.4164021,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
376,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
377,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
378,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
379,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
380,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
381,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
382,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
383,0.36498734,0.36498734,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
384,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
385,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
386,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
387,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
388,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
389,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
390,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
391,0.3955777,0.3955777,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
392,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
393,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
394,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
395,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
396,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
397,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
398,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
399,0.4197603,0.4197603,0.29320365,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
400,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
401,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
402,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
403,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
404,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
405,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
406,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
407,0.36133814,0.36133814,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
408,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
409,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
410,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
411,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
412,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
413,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
414,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
415,0.4164021,0.4164021,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
416,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
417,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
418,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
419,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
420,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
421,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
422,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
423,0.36498734,0.36498734,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
424,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
425,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
426,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
427,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
428,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
429,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
430,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
431,0.3955777,0.3955777,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
432,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
433,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
434,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
435,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
436,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
437,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
438,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
439,0.4197603,0.4197603,0.33599147,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
440,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
441,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
442,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
443,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
444,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
445,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
446,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
447,0.36133814,0.36133814,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
448,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
449,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
450,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
451,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
452,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
453,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
454,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
455,0.4164021,0.4164021,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
456,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
457,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
458,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
459,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
460,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
461,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
462,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
463,0.36498734,0.36498734,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
464,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
465,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
466,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
467,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
468,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
469,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
470,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
471,0.3955777,0.3955777,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
472,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
473,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
474,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
475,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
476,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
477,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
478,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
479,0.4197603,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
480,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.36133814
481,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.26591527
482,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.36498734
483,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.4164021
484,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.20813037
485,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.3851021
486,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.29842925
487,0.36133814,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.24484506,0.24484506
488,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.36133814
489,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.26591527
490,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.36498734
491,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.4164021
492,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.20813037
493,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.3851021
494,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.29842925
495,0.4164021,0.36498734,0.29320365,0.34512785,0.34512785,0.34512785,0.34512785,0.24484506
496,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.36133814
497,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.26591527
498,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.36498734
499,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.4164021
500,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.20813037
501,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.3851021
502,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.29842925
503,0.36498734,0.4197603,0.33599147,0.34512785,0.34512785,0.34512785,0.34512785,0.24484506
504,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
505,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
506,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
507,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
508,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
509,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
510,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
511,0.36133814,0.36498734,0.33599147,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
512,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36133814
513,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.26591527
514,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.36498734
515,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.4164021
516,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.20813037
517,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.3851021
518,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.29842925
519,0.36498734,0.3955777,0.20839706,0.36232153,0.36232153,0.36232153,0.36232153,0.24484506
520,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36133814
521,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.26591527
522,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.36498734
523,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.4164021
524,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.20813037
525,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.3851021
526,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.29842925
527,0.3955777,0.4197603,0.20839706,-0.020370394,-0.020370394,-0.020370394,-0.020370394,0.24484506
528,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.36133814
529,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.26591527
530,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.36498734
531,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.4164021
532,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.20813037
533,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.3851021
534,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.29842925
535,0.36133814,0.36133814,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.24484506
536,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.36133814
537,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.26591527
538,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.36498734
539,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.4164021
540,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.20813037
541,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.3851021
542,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.29842925
543,0.4164021,0.4164021,0.29320365,0.24484506,0.24484506,0.24484506,0.34512785,0.24484506
