,MagpieData avg_dev MeltingT,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,Ion Density,Ion Firstlonization,battery_A2,battery_X3,stable_X3,stable_X4,unstable_X1,solar_A1,solar_B,solar_X3,photo_B,photo_X4,adsorption_B,adsorption_X4,diffusion_A1,diffusion_X3,Adsorption energy(ev)
113,62.16163265,4.142857143,146.4285714,2.205714286,2.7,5.9858,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
114,100.4408163,3.857142857,141.0,2.32,2.7,5.9858,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
115,30.25877551,4.428571429,146.7142857,2.065714286,7.13,9.3942,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
116,90.23510204,4.428571429,151.5714286,2.177142857,7.13,9.3942,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
117,102.5959184,3.857142857,142.0,2.315714286,2.7,5.9858,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
118,181.7420408,3.142857143,111.4285714,2.841428571,1.74,7.6462,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
119,241.1812245,3.428571429,133.4285714,2.327142857,1.74,7.6462,0.11564571,0.22026594,0.2931677,0.2931677,0.1536212,0.02213583,0.05997342,0.14019172,0.1676833,0.15946218,0.28674075,0.17863989,0.09401211,0.12320607,0
120,281.4628571,2.857142857,107.7142857,2.795714286,7.13,9.3942,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
121,55.67755102,4.714285714,158.1428571,2.197142857,7.13,9.3942,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
122,177.3583673,2.714285714,99.85714286,2.82,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
123,228.6538776,4.571428571,155.4285714,2.204285714,7.13,9.3942,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
124,76.82326531,4.142857143,146.5714286,2.191428571,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
125,243.1461224,3.714285714,138.2857143,2.327142857,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
126,146.5567347,3.0,114.7142857,2.365714286,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
127,108.3004082,3.571428571,136.1428571,2.32,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.18140548,0.06952062,0
128,171.2302041,3.857142857,128.0,2.652857143,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
129,216.237551,3.428571429,122.2857143,2.258571429,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
130,166.1453061,3.0,110.4285714,2.788571429,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
131,53.65387755,4.571428571,147.7142857,2.118571429,7.13,9.3942,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
132,73.37469388,3.857142857,135.8571429,2.237142857,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
133,292.6759184,2.571428571,97.14285714,2.827142857,7.13,9.3942,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
134,261.8742857,2.857142857,112.0,2.372857143,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
135,154.7363265,3.571428571,122.1428571,2.78,2.7,5.9858,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.11237182,0.06952062,0
136,30.25877551,4.428571429,146.7142857,2.065714286,2.7,5.9858,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
137,79.07265306,4.857142857,159.1428571,2.25,7.13,9.3942,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
138,252.5404082,3.142857143,120.5714286,2.561428571,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
139,243.1461224,3.714285714,138.2857143,2.327142857,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
140,273.6032653,3.142857143,112.5714286,2.795714286,7.13,9.3942,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
141,225.8016327,4.0,143.7142857,2.212857143,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
142,206.0383673,4.571428571,154.5714286,2.041428571,7.13,9.3942,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
143,116.0146939,3.714285714,126.0,2.304285714,2.7,5.9858,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.24055302,0.06952062,0
144,81.40367347,3.857142857,135.7142857,2.228571429,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
145,278.2146939,2.714285714,103.5714286,2.71,0.971,5.1391,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
146,100.4408163,3.857142857,141.0,2.32,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
147,208.0032653,4.857142857,159.4285714,2.041428571,7.13,9.3942,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
148,135.0220408,3.142857143,117.2857143,2.337142857,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
149,100.4179592,3.571428571,125.0,2.251428571,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
150,135.1102041,3.428571429,126.5714286,2.404285714,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
151,306.197551,2.428571429,91.71428571,2.834285714,7.13,9.3942,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.05642998,0.06952062,0
152,227.7665306,4.285714286,148.5714286,2.212857143,2.7,5.9858,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
153,116.0146939,3.714285714,126.0,2.304285714,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
154,56.72489796,4.285714286,136.8571429,2.132857143,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
155,319.7191837,2.285714286,86.28571429,2.841428571,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
156,54.79020408,4.428571429,151.2857143,2.205714286,2.7,5.9858,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
157,33.06204082,4.714285714,157.2857143,2.034285714,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
158,56.45714286,4.857142857,158.2857143,2.087142857,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
159,116.037551,4.0,142.0,2.372857143,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.21437244,0.08852139,0.27131838,0.16901875,0.12433383,0.24290189,0.09401211,0.06952062,0
160,79.07265306,4.857142857,159.1428571,2.25,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
161,62.16163265,4.142857143,146.4285714,2.205714286,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
162,101.8334694,3.857142857,128.7142857,2.261428571,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
163,227.7665306,4.285714286,148.5714286,2.212857143,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
164,173.882449,3.428571429,116.2857143,2.841428571,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
165,170.3330612,3.714285714,123.1428571,2.832857143,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
166,101.8334694,3.857142857,128.7142857,2.261428571,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
167,41.12816327,4.142857143,135.8571429,2.08,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.18140548,0.06952062,0
168,69.8277551,5.0,163.5714286,2.111428571,7.13,9.3942,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,0
169,123.1820408,4.0,138.5714286,2.39,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,0
170,76.82326531,4.142857143,146.5714286,2.191428571,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,0
171,40.01469388,5.0,162.1428571,2.034285714,7.13,9.3942,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,0
172,96.89142857,4.142857143,147.8571429,2.311428571,2.7,5.9858,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,0
173,244.0334694,4.0,145.1428571,2.318571429,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,1
174,203.235102,4.285714286,144.0,2.072857143,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,1
175,206.0383673,4.571428571,154.5714286,2.041428571,2.7,5.9858,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.11237182,0.06952062,1
176,77.75836735,4.285714286,147.4285714,2.258571429,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
177,208.8906122,5.142857143,166.2857143,2.032857143,7.13,9.3942,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
178,96.89142857,4.142857143,147.8571429,2.311428571,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
179,58.42204082,5.142857143,163.1428571,2.087142857,7.13,9.3942,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
180,54.79020408,4.428571429,151.2857143,2.205714286,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
181,90.23510204,4.428571429,151.5714286,2.177142857,2.7,5.9858,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
182,78.95428571,4.428571429,149.8571429,2.258571429,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
183,244.0334694,4.0,145.1428571,2.318571429,2.7,5.9858,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.24055302,0.06952062,1
184,89.15755102,5.142857143,164.7142857,2.15,7.13,9.3942,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
185,253.762449,3.428571429,121.5714286,2.65,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
186,196.4742857,4.0,133.1428571,2.087142857,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
187,154.7363265,3.571428571,122.1428571,2.78,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
188,112.4881633,4.285714286,148.8571429,2.364285714,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
189,162.1534694,3.142857143,115.7142857,2.418571429,0.971,5.1391,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
190,56.45714286,4.857142857,158.2857143,2.087142857,2.7,5.9858,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
191,90.23510204,4.428571429,151.5714286,2.177142857,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.05642998,0.06952062,1
192,228.6538776,4.571428571,155.4285714,2.204285714,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
193,58.86571429,5.285714286,166.5714286,2.082857143,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
194,78.18530612,4.571428571,152.2857143,2.258571429,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
195,30.25877551,4.428571429,146.7142857,2.065714286,1.74,7.6462,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
196,278.2146939,2.714285714,103.5714286,2.71,0.862,4.3407,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
197,252.5404082,3.142857143,120.5714286,2.561428571,0.971,5.1391,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
198,253.762449,3.428571429,121.5714286,2.65,0.971,5.1391,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
199,44.45142857,5.285714286,169.0,2.025714286,7.13,9.3942,0.11564571,0.066644505,0.18601069,0.18601069,0.13918129,0.02213583,0.15265304,0.08852139,0.22822611,0.16901875,0.16268677,0.24290189,0.09401211,0.06952062,1
200,208.0032653,4.857142857,159.4285714,2.041428571,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
201,278.2146939,2.714285714,103.5714286,2.71,1.54,6.1132,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
202,33.06204082,4.714285714,157.2857143,2.034285714,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
203,206.0383673,4.571428571,154.5714286,2.041428571,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
204,59.30938776,5.428571429,170.0,2.078571429,7.13,9.3942,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
205,228.6538776,4.571428571,155.4285714,2.204285714,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
206,55.67755102,4.714285714,158.1428571,2.197142857,2.7,5.9858,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
207,55.67755102,4.714285714,158.1428571,2.197142857,1.74,7.6462,0.43290132,0.066644505,0.18601069,0.18601069,0.13918129,0.21909729,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.18140548,0.06952062,1
208,270.0538776,3.428571429,119.4285714,2.787142857,7.13,9.3942,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
209,53.65387755,4.571428571,147.7142857,2.118571429,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
210,171.2302041,3.857142857,128.0,2.652857143,0.971,5.1391,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
211,56.72489796,4.285714286,136.8571429,2.132857143,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
212,162.1534694,3.142857143,115.7142857,2.418571429,1.54,6.1132,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
213,208.0032653,4.857142857,159.4285714,2.041428571,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
214,123.8971429,3.714285714,137.1428571,2.372857143,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
215,79.07265306,4.857142857,159.1428571,2.25,1.74,7.6462,0.14843634,0.066644505,0.18601069,0.18601069,0.13918129,0.10219698,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.11237182,0.06952062,1
216,33.06204082,4.714285714,157.2857143,2.034285714,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
217,119.5134694,3.285714286,125.5714286,2.351428571,0.971,5.1391,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
218,278.2146939,2.714285714,103.5714286,2.71,0.534,5.3917,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
219,40.01469388,5.0,162.1428571,2.034285714,2.7,5.9858,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
220,222.9983673,3.714285714,133.1428571,2.244285714,0.971,5.1391,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
221,81.40367347,3.857142857,135.7142857,2.228571429,0.971,5.1391,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
222,107.9787755,3.428571429,128.1428571,2.322857143,0.971,5.1391,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
223,204.4016327,2.428571429,89.0,2.834285714,1.74,7.6462,0.08641252,0.066644505,0.18601069,0.18601069,0.13918129,0.11160606,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.24055302,0.06952062,1
224,102.5959184,3.857142857,142.0,2.315714286,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
225,56.45714286,4.857142857,158.2857143,2.087142857,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
226,225.8016327,4.0,143.7142857,2.212857143,0.971,5.1391,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
227,81.55102041,4.142857143,139.5714286,2.247142857,1.74,7.6462,0.089437485,0.066644505,0.18601069,0.18601069,0.13918129,0.03816386,0.05997342,0.08852139,0.1676833,0.16901875,0.28674075,0.24290189,0.05642998,0.06952062,1
